universe_id,source,name,operator,state,county,fips,county_margin_2024,lat,lon,capacity_mw,sqft,opposed_flag,lifecycle_outcome,decided,n_opposition_events,exclusion_reason
atl_00695,atlas,PHX-10,Microsoft,AZ,maricopa,04013,-0.0348,33.40794624396243,-112.36482981743816,,246184.0,no,,,,
atl_00696,atlas,Sarpy Meta Data Center,Meta,NE,sarpy,31153,-0.1166,41.12194722186616,-96.13364372425686,,6242843.0,no,,,,
atl_00697,atlas,Equinix Ashburn DC21,Equinix,VA,loudoun,51107,0.1629,39.01182265065321,-77.45455808439559,,78961.0,no,,,,
atl_00698,atlas,Unknown,,NY,westchester,36119,0.2628,40.95126975040576,-73.89790099960555,,13426.0,no,,,,
atl_00699,atlas,Meta New Albany Data Center,Meta,OH,licking,39089,-0.3001,40.06527171787832,-82.74890966242867,,663286.0,no,,,,
atl_00700,atlas,Unknown,,WA,grant,53025,-0.3748,47.23709780537748,-119.8951561143571,,216848.0,no,,,,
atl_00701,atlas,EdgeCore,,AZ,maricopa,04013,-0.0348,33.344131138754335,-111.6195525034396,,112901.0,no,,,,
atl_00702,atlas,Comcast,Comcast,MI,wayne,26163,0.2897,42.21390200001323,-83.19821400000001,,953.0,no,,,,county_shared_with_opposed_project
atl_00703,atlas,SAP COS02,SAP,CO,el paso,08041,-0.0980,38.98888835974735,-104.78638139764936,,47705.0,no,,,,
atl_00704,atlas,Unknown,,WA,douglas,53017,-0.2698,47.40724312100206,-120.2139654565477,,102013.0,no,,,,
atl_00705,atlas,Actapio,Actapio,WA,douglas,53017,-0.2698,47.40741705535317,-120.21413428085418,,362519.0,no,,,,
atl_00706,atlas,Unknown,,WA,douglas,53017,-0.2698,47.39214942683649,-120.21746237329,,13946.0,no,,,,
atl_00707,atlas,Unknown,,WA,douglas,53017,-0.2698,47.39179410004563,-120.21787734999982,,4004.0,no,,,,
atl_00708,atlas,Unknown,,WA,douglas,53017,-0.2698,47.391756904098365,-120.2175143749647,,4003.0,no,,,,
atl_00709,atlas,Unknown,,WA,douglas,53017,-0.2698,47.39175897510766,-120.2169013334627,,7706.0,no,,,,
atl_00710,atlas,Facebook Fort Worth Datacenter,Meta,TX,tarrant,48439,-0.0512,32.98829583281708,-97.2554600255551,,753193.0,no,,,,
atl_00711,atlas,Charles Schwab Data Center,,TX,denton,48121,-0.1315,33.004502129194734,-97.24615495491396,,79688.0,no,,,,
atl_00712,atlas,Amazon IAD140,Amazon Web Services,VA,loudoun,51107,0.1629,38.98145515417609,-77.4175500441367,,215095.0,no,,,,
atl_00713,atlas,Amazon IAD141,Amazon Web Services,VA,loudoun,51107,0.1629,38.98238771254631,-77.4167856863848,,216850.0,no,,,,
atl_00714,atlas,1623 Farnam,News-Press & Gazette Company,NE,douglas,31055,0.1017,41.25729103361583,-95.93784939082518,,35689.0,no,,,,
atl_00715,atlas,Credit Suisse: Clifton Data Center,,NJ,passaic,34031,-0.0286,40.83344999607061,-74.1402186895567,,140278.0,no,,,,
atl_00716,atlas,Unknown,,TN,davidson,47037,0.2745,36.03268133759001,-86.63779793677823,,93318.0,no,,,,county_shared_with_opposed_project
atl_00717,atlas,TierPoint,,TN,williamson,47187,-0.3240,35.92450968308544,-86.85568727257493,,285740.0,no,,,,
atl_00718,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.10257307151942,-83.1996986090437,,151703.0,no,,,,county_shared_with_opposed_project
atl_00719,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.10358662896317,-83.1997637520824,,159123.0,no,,,,county_shared_with_opposed_project
atl_00720,atlas,Unknown,,TN,williamson,47187,-0.3240,36.02321854497319,-86.7915321749878,,1834566.0,no,,,,
atl_00721,atlas,EdgeCore Digital,,AZ,maricopa,04013,-0.0348,33.3442978188128,-111.62196431898784,,1602504.0,no,,,,
atl_00722,atlas,Amazon IAD84,Amazon Web Services,VA,prince william,51153,0.1798,38.8161031223026,-77.65249934084503,,152692.0,no,,,,
atl_00723,atlas,StrongMind,,AZ,maricopa,04013,-0.0348,33.342616247713266,-111.84097388722816,,20604.0,no,,,,
atl_00724,atlas,BB&T Data Center,,NC,wake,37183,0.2555,35.839325206702256,-78.32812683838715,,143011.0,no,,,,
atl_00725,atlas,Microsoft,Microsoft,IA,polk,19153,0.1089,41.51674074828143,-93.70254178906356,,153956.0,no,,,,
atl_00726,atlas,Microsoft,Microsoft,IA,polk,19153,0.1089,41.51584274137181,-93.70251346931218,,149149.0,no,,,,
atl_00727,atlas,Microsoft,Microsoft,IA,polk,19153,0.1089,41.5158179370744,-93.70630110395008,,144428.0,no,,,,
atl_00728,atlas,Microsoft,Microsoft,IA,polk,19153,0.1089,41.51671171276783,-93.70635081713183,,146482.0,no,,,,
atl_00729,atlas,Microsoft,Microsoft,IA,polk,19153,0.1089,41.51850163161288,-93.70633127239608,,145134.0,no,,,,
atl_00730,atlas,Microsoft,Microsoft,IA,polk,19153,0.1089,41.51760660601612,-93.7063124996927,,143145.0,no,,,,
atl_00731,atlas,Microsoft,Microsoft,IA,polk,19153,0.1089,41.51764119065465,-93.70249272354832,,141016.0,no,,,,
atl_00732,atlas,Microsoft,Microsoft,IA,polk,19153,0.1089,41.51853822500233,-93.70252494893268,,141225.0,no,,,,
atl_00733,atlas,Microsoft,Microsoft,IA,warren,19181,-0.2074,41.49787064306023,-93.78703936226476,,239270.0,no,,,,
atl_00734,atlas,Microsoft,Microsoft,IA,warren,19181,-0.2074,41.49891302864557,-93.78707464281725,,243678.0,no,,,,
atl_00735,atlas,Project Osmium,Microsoft,IA,madison,19121,-0.3858,41.4982126945884,-93.78856494092211,,3691114.0,no,,,,
atl_00736,atlas,Project Osmium,Microsoft,IA,warren,19181,-0.2074,41.4982126945884,-93.78856494092211,,3691114.0,no,,,,
atl_00737,atlas,Facebook Altoona Data Center 5,Meta,IA,polk,19153,0.1089,41.67117312225116,-93.51662854518422,,628003.0,no,,,,
atl_00738,atlas,Unknown,Blockfusion,NY,niagara,36063,-0.1492,43.07483783638032,-78.94480168233245,,16242.0,no,,,,county_shared_with_opposed_project
atl_00739,atlas,Lumen,Lumen Technologies,UT,washington,49053,-0.5228,37.062799199655686,-113.54474869182133,,1833.0,no,,,,
atl_00740,atlas,Sungard Systems International,,AL,jefferson,01073,0.1044,33.40471562419184,-86.91145719083487,,665569.0,no,,,,county_shared_with_opposed_project
atl_00741,atlas,Myndshift Technologies,,AZ,maricopa,04013,-0.0348,33.47542082249551,-111.71916515034208,,21279.0,no,,,,
atl_00742,atlas,ForceAmp.com,,IA,johnson,19103,0.3806,41.70399842447885,-91.58707810457734,,2709.0,no,,,,
atl_00743,atlas,TierPoint - Charlotte Data Center,TierPoint,NC,mecklenburg,37119,0.3289,35.17319550189212,-80.9281209975006,,61578.0,no,,,,county_shared_with_opposed_project
atl_00744,atlas,SEGRA,,NC,mecklenburg,37119,0.3289,35.180053426012265,-80.92635689076968,,18094.0,no,,,,county_shared_with_opposed_project
atl_00745,atlas,Middletown Data Center,,VA,frederick,51069,-0.2841,39.017644447296405,-78.29095951194115,,273198.0,no,,,,
atl_00746,atlas,CoreSite Chicago Data Center (CH2),CoreSite,IL,cook,17031,0.4201,41.86279831305618,-87.64130393635244,,61773.0,no,,,,
atl_00747,atlas,Norma Beach Cable Landing Station,Unity Cable System,WA,snohomish,53061,0.1896,47.86469753279464,-122.28415777716296,,2369.0,no,,,,
atl_00748,atlas,Unknown,DirecTV,AZ,pima,04019,0.1516,32.092706483207095,-110.7874236595772,,14373.0,no,,,,
atl_00749,atlas,Google Data Center,,NV,clark,32003,0.0263,36.05779722778458,-115.00905166700048,,2037873.0,no,,,,
atl_00750,atlas,Google,Google,NV,clark,32003,0.0263,36.056288380442616,-115.00857680765697,,143869.0,no,,,,
atl_00751,atlas,Google,Google,NV,clark,32003,0.0263,36.05880161382709,-115.00879721733386,,141227.0,no,,,,
atl_00752,atlas,Google,Google,AL,jackson,01071,-0.7145,34.9136919358168,-85.74742813692481,,144996.0,no,,,,
atl_00753,atlas,Google,Google,AL,jackson,01071,-0.7145,34.91367641738197,-85.74593535678355,,141947.0,no,,,,
atl_00754,atlas,Unknown,,VA,loudoun,51107,0.1629,39.05060777386236,-77.5400258996867,,140157.0,no,,,,
atl_00755,atlas,Google,Google,TX,ellis,48139,-0.3107,32.44212970719258,-97.06248797347524,,144574.0,no,,,,
atl_00756,atlas,Google,Google,TX,ellis,48139,-0.3107,32.44355545089075,-97.06333284249686,,138230.0,no,,,,
atl_00757,atlas,Google,Google,TN,montgomery,47125,-0.1842,36.62458167653138,-87.26129639057423,,169736.0,no,,,,
atl_00758,atlas,Google NBY-1,Google,OH,licking,39089,-0.3001,40.06114460722927,-82.76429366972576,,145177.0,no,,,,
atl_00759,atlas,Meta Sarpy Data center,Meta,NE,sarpy,31153,-0.1166,41.12354217069119,-96.14419028998032,,666382.0,no,,,,
atl_00760,atlas,Meta Sarpy Data center,Meta,NE,sarpy,31153,-0.1166,41.1207319993102,-96.14485433047682,,515084.0,no,,,,
atl_00761,atlas,Google,Google,NE,sarpy,31153,-0.1166,41.13497469466853,-96.14672977480356,,152487.0,no,,,,
atl_00762,atlas,JPMorgan Chase,JPMorgan Chase,CO,broomfield,08014,0.2853,39.98908743748672,-105.02070322444692,,188160.0,no,,,,
atl_00763,atlas,Marquette-Adams Telephone Coop,,WI,marquette,55077,-0.2965,43.78218427328896,-89.57480850448691,,8257.0,no,,,,
atl_00764,atlas,Compass Data Center,,TX,ellis,48139,-0.3107,32.53872184532015,-96.804396257992,,41692.0,no,,,,
atl_00765,atlas,Amazon IAD119,Amazon Web Services,VA,loudoun,51107,0.1629,39.01693014125531,-77.43938662806684,,127104.0,no,,,,
atl_00766,atlas,Flexential Portland - Hillsboro 4,Flexential,OR,washington,41067,0.3397,45.55520512998273,-122.93988400686504,,97536.0,no,,,,
atl_00767,atlas,Stream Chicago II,Stream,IL,cook,17031,0.4201,41.99912438131275,-87.95776458161538,,215922.0,no,,,,
atl_00768,atlas,STACK Chicago CHI01,Stack Infrastructure,IL,cook,17031,0.4201,42.006843875852,-87.96519018575371,,298471.0,no,,,,
atl_00769,atlas,Stream Chicago I,Stream,IL,cook,17031,0.4201,42.00260065820328,-87.95113481547399,,120616.0,no,,,,
atl_00770,atlas,Turnkey Internet,,NY,albany,36001,0.2584,42.74544108847024,-73.75919958242348,,10465.0,no,,,,
atl_00771,atlas,Microsoft,Microsoft,IA,dallas,19049,-0.0475,41.540709217348976,-93.82789533434016,,220735.0,no,,,,
atl_00772,atlas,Unknown,,NC,catawba,37035,-0.3799,35.5903923643093,-81.26456965310366,,203410.0,no,,,,
atl_00773,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.06014718926057,-83.13490722876958,,161757.0,no,,,,county_shared_with_opposed_project
atl_00774,atlas,Iron Mountain,,WA,spokane,53063,-0.0497,47.59461614024328,-117.53714762552474,,14085.0,no,,,,
atl_00775,atlas,DBT Data - Harrisonburg Center,,VA,harrisonburg city,51660,0.2537,38.46254477041857,-78.8567969651793,,505755.0,no,,,,
atl_00776,atlas,amnet Data Center,,CT,western connecticut planning region,,,41.09183280598617,-73.51671558521066,,10526.0,no,,,,
atl_00777,atlas,Unknown,TierPoint,KS,johnson,20091,0.0849,38.94066934722939,-94.7552318373576,,58095.0,no,,,,
atl_00778,atlas,CloudHQ MCC1,CloudHQ,VA,prince william,51153,0.1798,38.717028377885455,-77.49989682110625,,399915.0,no,,,,
atl_00779,atlas,Meta Forest City datacenter,Meta,NC,rutherford,37161,-0.4781,35.316554514924,-81.82513233085027,,319829.0,no,,,,
atl_00780,atlas,Facebook Forest City Data Center,Meta,NC,rutherford,37161,-0.4781,35.315698382784056,-81.82474729583835,,4849510.0,no,,,,
atl_00781,atlas,Amazon IAD128,Amazon Web Services,VA,loudoun,51107,0.1629,39.01608221259819,-77.43838436569268,,105735.0,no,,,,
atl_00782,atlas,Microsoft,Microsoft,VA,loudoun,51107,0.1629,39.07478688334023,-77.56412899431636,,155317.0,no,,,,
atl_00783,atlas,NTT Silicon Valley SV1 Data Center,NTT,CA,santa clara,06085,0.3995,37.36905321130347,-121.95533775020122,,38759.0,no,,,,
atl_00784,atlas,T5 Data Center,,GA,fulton,13121,0.4486,34.07592247657671,-84.26431627074264,,149055.0,no,,,,
atl_00785,atlas,Unknown,BNYM,TN,davidson,47037,0.2745,36.21535165955505,-86.78368364527593,,191585.0,no,,,,county_shared_with_opposed_project
atl_00786,atlas,Arcola Tech Park,,VA,loudoun,51107,0.1629,38.94928209940735,-77.55535615935244,,1735467.0,no,,,,
atl_00787,atlas,Amazon IAD125,Amazon Web Services,VA,loudoun,51107,0.1629,38.94808953816639,-77.56054492011098,,104431.0,no,,,,
atl_00788,atlas,Amazon IAD124,Amazon Web Services,VA,loudoun,51107,0.1629,38.94989544830295,-77.56045170040849,,104434.0,no,,,,
atl_00789,atlas,Stack Infrastructure Portland 3 Data Center -Bld POR3a,Stack Infrastructure,OR,washington,41067,0.3397,45.554197103944304,-122.93791223873744,,94010.0,no,,,,
atl_00790,atlas,Unknown,Quicken Loans,MI,wayne,26163,0.2897,42.32617958756391,-83.06975885855375,,46220.0,no,,,,county_shared_with_opposed_project
atl_00791,atlas,Family History Center,The Church of Jesus Christ of Latter-day Saints,ID,bear lake,16007,-0.7705,42.317295842348535,-111.3042449169628,,4081.0,no,,,,
atl_00792,atlas,Unknown,,TN,grainger,47057,-0.7366,36.32807395055384,-83.37670351660657,,1232.0,no,,,,
atl_00793,atlas,42310 THUNDERBALL DR,True North Data Solutions,VA,loudoun,51107,0.1629,39.04409911181553,-77.5396744253525,,78907.0,no,,,,
atl_00794,atlas,QTS Data Center Bld 2,Quality Technology Services,OR,washington,41067,0.3397,45.55876356137954,-122.9296313964584,,172698.0,no,,,,
atl_00795,atlas,Amazon PDX91,Amazon Web Services,OR,morrow,41049,-0.4837,45.83792394838973,-119.68835481078412,,210994.0,no,,,,
atl_00796,atlas,Amazon PDX92,Amazon Web Services,OR,morrow,41049,-0.4837,45.83754024756914,-119.6931290980946,,211026.0,no,,,,
atl_00797,atlas,Amazon Web Services us-west-2,Amazon Web Services,OR,morrow,41049,-0.4837,45.84665461437445,-119.60564495354758,,211938.0,no,,,,
atl_00798,atlas,Unknown,,CO,arapahoe,08005,0.2010,39.729478071116986,-104.71275427482882,,184275.0,no,,,,
atl_00799,atlas,Unknown,,NY,erie,36029,0.0968,43.04498475079566,-78.74920687191288,,41938.0,no,,,,
atl_00800,atlas,QTS Data Center Bld 3,Quality Technology Services,OR,washington,41067,0.3397,45.55877963410689,-122.93190590213918,,171585.0,no,,,,
atl_00801,atlas,QTS Data Center Bld 5,Quality Technology Services,OR,washington,41067,0.3397,45.55880139187874,-122.93522042560193,,168921.0,no,,,,
atl_00802,atlas,QTS Data Center Bld 4,Quality Technology Services,OR,washington,41067,0.3397,45.5587812168356,-122.93294634090128,,173993.0,no,,,,
atl_00803,atlas,Flexential Portland - Hillsboro 3,Flexential,OR,washington,41067,0.3397,45.559469442156384,-122.9382474261934,,337274.0,no,,,,
atl_00804,atlas,Unknown,,WI,racine,55101,-0.0617,42.67566516635273,-87.91840525370044,,9094.0,no,,,,
atl_00805,atlas,Lumen Cleveland,,OH,cuyahoga,39035,0.3147,41.50506588325723,-81.65777529837548,,29490.0,no,,,,
atl_00806,atlas,Unknown,,NC,union,37179,-0.2528,35.179383199219835,-80.57017464245234,,608141.0,no,,,,
atl_00807,atlas,SU Green Data Center,Syracuse University,NY,onondaga,36067,0.1728,43.01207616834648,-76.11592528923454,,12169.0,no,,,,county_shared_with_opposed_project
atl_00808,atlas,Amazon IAD163,Amazon Web Services,VA,loudoun,51107,0.1629,39.03230534445815,-77.42970207458241,,131936.0,no,,,,
atl_00809,atlas,Johns Hopkins Data Center,,MD,baltimore city,24510,0.7295,39.29355879768687,-76.55173790938491,,3880.0,no,,,,
atl_00810,atlas,Unknown,,TX,collin,48085,-0.1115,33.00895262021403,-96.67610355446038,,605006.0,no,,,,
atl_00811,atlas,Ebay,,UT,salt lake,49035,0.1023,40.56409515233066,-112.05062821391914,,146408.0,no,,,,
atl_00812,atlas,Edgeconnex Data Center,EdgeConneX,CA,sacramento,06067,0.1971,38.59229735741739,-121.27743720748433,,29318.0,no,,,,
atl_00813,atlas,Unknown,,AZ,maricopa,04013,-0.0348,33.43946838545604,-112.3770584915453,,224651.0,no,,,,
atl_00814,atlas,Omnis Network,,AZ,maricopa,04013,-0.0348,33.39440984512777,-111.95249099702062,,16956.0,no,,,,
atl_00815,atlas,Travelers Insurance,Travelers Insurance,NE,sarpy,31153,-0.1166,41.12784313945287,-96.14504543454542,,182408.0,no,,,,
atl_00816,atlas,Flexential Nashville - Franklin,Flexential,TN,williamson,47187,-0.3240,35.92045930433349,-86.81557369600324,,74934.0,no,,,,
atl_00817,atlas,Wave Broadband Tahoma Terra Facility,,WA,thurston,53067,0.2040,46.94142447057516,-122.62504386293934,,9139.0,no,,,,
atl_00818,atlas,Unknown,,IA,polk,19153,0.1089,41.55808334363262,-93.52766189092016,,6991.0,no,,,,
atl_00819,atlas,Unknown,,IA,polk,19153,0.1089,41.55813064318698,-93.52815685258032,,16920.0,no,,,,
atl_00820,atlas,Unknown,,OK,tulsa,40143,-0.1523,36.08125144033206,-95.8541491705349,,8589.0,no,,,,
atl_00821,atlas,Amazon IAD175,Amazon Web Services,VA,loudoun,51107,0.1629,38.97986799140556,-77.42547991599417,,86503.0,no,,,,
atl_00822,atlas,DLI ONE,DLI ONE,GA,muscogee,13215,0.2335,32.4980963034713,-84.88357121180205,,420795.0,no,,,,
atl_00823,atlas,Unknown,,GA,muscogee,13215,0.2335,32.49826721190269,-84.8835713174046,,116660.0,no,,,,
atl_00824,atlas,Amazon IAD147,Amazon Web Services,VA,loudoun,51107,0.1629,38.99501200382876,-77.43535922197498,,102767.0,no,,,,
atl_00825,atlas,E-Foam,,FL,orange,12095,0.1359,28.57794329871264,-81.56454528552736,,8403.0,no,,,,
atl_00826,atlas,Unknown,,CT,south central connecticut planning region,,,41.47880657858901,-72.80100588134881,,53967.0,no,,,,
atl_00827,atlas,SimpleHelix,,AL,madison,01089,-0.0897,34.7454310001572,-86.69188299975418,,16411.0,no,,,,
atl_00828,atlas,CenturyLink,CenturyLink,OR,marion,41047,-0.0200,44.93802973611572,-123.03368547875328,,24529.0,no,,,,
atl_00829,atlas,Digital Realty Atlanta ATL11,Digital Realty,GA,douglas,13097,0.3145,33.746561602113815,-84.57973805393436,,313479.0,no,,,,
atl_00830,atlas,Digital Realty Atlanta ATL11,Digital Realty,GA,cobb,13067,0.1488,33.746561602113815,-84.57973805393436,,313479.0,no,,,,
atl_00831,atlas,Switch Data Center,Switch,GA,douglas,13097,0.3145,33.75502503782062,-84.58726858074978,,171499.0,no,,,,
atl_00832,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.05932515588516,-83.13460627634682,,170922.0,no,,,,county_shared_with_opposed_project
atl_00833,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.05830889449401,-83.13409055935804,,133709.0,no,,,,county_shared_with_opposed_project
atl_00834,atlas,Amazon Web Services,Amazon Web Services,OH,franklin,39049,0.2840,40.06077960066598,-83.13275276040426,,142297.0,no,,,,county_shared_with_opposed_project
atl_00835,atlas,CyrusOne PHX7,,AZ,maricopa,04013,-0.0348,33.266358037761506,-111.88190865991773,,138671.0,no,,,,
atl_00836,atlas,CyrusOne PHX4,CyrusOne,AZ,maricopa,04013,-0.0348,33.2687661963882,-111.88251618115731,,103008.0,no,,,,
atl_00837,atlas,CyrusOne PHX5,CyrusOne,AZ,maricopa,04013,-0.0348,33.26974107141648,-111.88158696587298,,102958.0,no,,,,
atl_00838,atlas,Northwest Data Center and Communications Hub,,CA,santa clara,06085,0.3995,37.43343706484073,-122.18073854179175,,10145.0,no,,,,
atl_00839,atlas,Digital Crossroad,Digital Crossroad,IN,lake,18089,0.0564,41.707418451036666,-87.52019308155617,,116014.0,no,,,,county_shared_with_opposed_project
atl_00840,atlas,CyrusOne NVA7,CyrusOne,VA,loudoun,51107,0.1629,39.02630118372146,-77.43402771215538,,60930.0,no,,,,
atl_00841,atlas,Switch Las Vegas 10,,NV,clark,32003,0.0263,36.055585829479206,-115.2230609078074,,206411.0,no,,,,
atl_00842,atlas,Amazon IAD174,Amazon Web Services,VA,loudoun,51107,0.1629,39.02891562520285,-77.42747327984164,,132388.0,no,,,,
atl_00843,atlas,Amazon IAD164,Amazon Web Services,VA,loudoun,51107,0.1629,39.03047299575455,-77.42894228408753,,132374.0,no,,,,
atl_00844,atlas,Vantage VA12,Vantage Data Centers,VA,loudoun,51107,0.1629,39.00177881929864,-77.43807112136984,,115613.0,no,,,,
atl_00845,atlas,Microsoft,Microsoft,VA,loudoun,51107,0.1629,39.07550786595816,-77.56303534723706,,97581.0,no,,,,
atl_00846,atlas,Verizon Wireless Mew Building,,TX,tarrant,48439,-0.0512,32.97215494101558,-97.15661083483384,,176383.0,no,,,,
atl_00847,atlas,Amazon IAD152,Amazon Web Services,VA,loudoun,51107,0.1629,38.91657561831895,-77.47974227140159,,156644.0,no,,,,
atl_00848,atlas,Amazon IAD151,Amazon Web Services,VA,loudoun,51107,0.1629,38.916150911627575,-77.47870521719227,,155542.0,no,,,,
