position_id,level,state,fips,county_name,jurisdiction,person_name,person_id,office,office_class,party,stance,stance_basis,bill_key,bill_identifier,vote_option,vote_result,vote_motion,vote_chamber,evidence_date,evidence_summary,source_url,confidence,qc_status,qc_flags
vote-175c6c046bff,state,FL,,,FL legislature,Bradley,ocd-person/68e0a17f-338b-497b-ba07-1f74e9623f1d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-175c6c046bff,state,FL,,,FL legislature,Bradley,ocd-person/68e0a17f-338b-497b-ba07-1f74e9623f1d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-175c6c046bff,state,FL,,,FL legislature,Bradley,ocd-person/68e0a17f-338b-497b-ba07-1f74e9623f1d,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-c1a72c3e7c9d,state,FL,,,FL legislature,Brodeur,ocd-person/b1525f57-c2db-407e-bca9-66675cc4d3ff,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-c1a72c3e7c9d,state,FL,,,FL legislature,Brodeur,ocd-person/b1525f57-c2db-407e-bca9-66675cc4d3ff,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-c1a72c3e7c9d,state,FL,,,FL legislature,Brodeur,ocd-person/b1525f57-c2db-407e-bca9-66675cc4d3ff,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-c1a72c3e7c9d,state,FL,,,FL legislature,Brodeur,ocd-person/b1525f57-c2db-407e-bca9-66675cc4d3ff,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-05e97c53ab5d,state,FL,,,FL legislature,Burgess,ocd-person/55815523-33b5-4d42-9864-28e00b805e68,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-05e97c53ab5d,state,FL,,,FL legislature,Burgess,ocd-person/55815523-33b5-4d42-9864-28e00b805e68,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-05e97c53ab5d,state,FL,,,FL legislature,Burgess,ocd-person/55815523-33b5-4d42-9864-28e00b805e68,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-05e97c53ab5d,state,FL,,,FL legislature,Burgess,ocd-person/55815523-33b5-4d42-9864-28e00b805e68,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-2a46b4575661,state,FL,,,FL legislature,Burton,ocd-person/50d5881b-ceac-49a2-98db-87ef6e09438c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-2a46b4575661,state,FL,,,FL legislature,Burton,ocd-person/50d5881b-ceac-49a2-98db-87ef6e09438c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-2a46b4575661,state,FL,,,FL legislature,Burton,ocd-person/50d5881b-ceac-49a2-98db-87ef6e09438c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-2a46b4575661,state,FL,,,FL legislature,Burton,ocd-person/50d5881b-ceac-49a2-98db-87ef6e09438c,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-345b5b2ff40a,state,FL,,,FL legislature,Calatayud,ocd-person/7f1e874f-ae8b-42a0-90d9-fe867cf9fb45,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-345b5b2ff40a,state,FL,,,FL legislature,Calatayud,ocd-person/7f1e874f-ae8b-42a0-90d9-fe867cf9fb45,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-345b5b2ff40a,state,FL,,,FL legislature,Calatayud,ocd-person/7f1e874f-ae8b-42a0-90d9-fe867cf9fb45,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-345b5b2ff40a,state,FL,,,FL legislature,Calatayud,ocd-person/7f1e874f-ae8b-42a0-90d9-fe867cf9fb45,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-fa96a74c1257,state,FL,,,FL legislature,Davis,ocd-person/03362949-948c-415d-a5b6-f99e8fbc6495,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-fa96a74c1257,state,FL,,,FL legislature,Davis,ocd-person/03362949-948c-415d-a5b6-f99e8fbc6495,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-fa96a74c1257,state,FL,,,FL legislature,Davis,ocd-person/03362949-948c-415d-a5b6-f99e8fbc6495,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-fa96a74c1257,state,FL,,,FL legislature,Davis,ocd-person/03362949-948c-415d-a5b6-f99e8fbc6495,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-38c462b61871,state,FL,,,FL legislature,DiCeglie,ocd-person/618247ea-caa1-462c-a29a-636c1720fd14,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-38c462b61871,state,FL,,,FL legislature,DiCeglie,ocd-person/618247ea-caa1-462c-a29a-636c1720fd14,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-38c462b61871,state,FL,,,FL legislature,DiCeglie,ocd-person/618247ea-caa1-462c-a29a-636c1720fd14,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-38c462b61871,state,FL,,,FL legislature,DiCeglie,ocd-person/618247ea-caa1-462c-a29a-636c1720fd14,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-eb117c6cdbb2,state,FL,,,FL legislature,Gaetz,ocd-person/c45cbed2-9b2e-4507-a6d1-3f960d330c34,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-eb117c6cdbb2,state,FL,,,FL legislature,Gaetz,ocd-person/c45cbed2-9b2e-4507-a6d1-3f960d330c34,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-eb117c6cdbb2,state,FL,,,FL legislature,Gaetz,ocd-person/c45cbed2-9b2e-4507-a6d1-3f960d330c34,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-eb117c6cdbb2,state,FL,,,FL legislature,Gaetz,ocd-person/c45cbed2-9b2e-4507-a6d1-3f960d330c34,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-3c5663b67e62,state,FL,,,FL legislature,Garcia,ocd-person/3b65ecb0-8a3d-469c-9db4-b70c8724610f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-3c5663b67e62,state,FL,,,FL legislature,Garcia,ocd-person/3b65ecb0-8a3d-469c-9db4-b70c8724610f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-3c5663b67e62,state,FL,,,FL legislature,Garcia,ocd-person/3b65ecb0-8a3d-469c-9db4-b70c8724610f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-3c5663b67e62,state,FL,,,FL legislature,Garcia,ocd-person/3b65ecb0-8a3d-469c-9db4-b70c8724610f,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-3a23f1d03594,state,FL,,,FL legislature,Grall,ocd-person/9cf042e6-01c0-4f8e-aab5-68508a0fda66,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-3a23f1d03594,state,FL,,,FL legislature,Grall,ocd-person/9cf042e6-01c0-4f8e-aab5-68508a0fda66,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-3a23f1d03594,state,FL,,,FL legislature,Grall,ocd-person/9cf042e6-01c0-4f8e-aab5-68508a0fda66,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-3a23f1d03594,state,FL,,,FL legislature,Grall,ocd-person/9cf042e6-01c0-4f8e-aab5-68508a0fda66,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-1155b13de8f8,state,FL,,,FL legislature,Gruters,ocd-person/24b4458a-bc61-42f8-805a-6bc43edf6acb,State legislator,legislator,,did_not_vote,roll_call_vote,FL:SB 484,SB 484,excused,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,
vote-1155b13de8f8,state,FL,,,FL legislature,Gruters,ocd-person/24b4458a-bc61-42f8-805a-6bc43edf6acb,State legislator,legislator,,did_not_vote,roll_call_vote,FL:SB 484,SB 484,excused,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,
vote-1155b13de8f8,state,FL,,,FL legislature,Gruters,ocd-person/24b4458a-bc61-42f8-805a-6bc43edf6acb,State legislator,legislator,,did_not_vote,roll_call_vote,FL:SB 484,SB 484,excused,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,
vote-1155b13de8f8,state,FL,,,FL legislature,Gruters,ocd-person/24b4458a-bc61-42f8-805a-6bc43edf6acb,State legislator,legislator,,did_not_vote,roll_call_vote,FL:SB 484,SB 484,excused,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,
vote-5a1bc4f480f5,state,FL,,,FL legislature,Harrell,ocd-person/cd3ba8e7-7c51-444b-bff3-e0c29de30660,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-5a1bc4f480f5,state,FL,,,FL legislature,Harrell,ocd-person/cd3ba8e7-7c51-444b-bff3-e0c29de30660,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-5a1bc4f480f5,state,FL,,,FL legislature,Harrell,ocd-person/cd3ba8e7-7c51-444b-bff3-e0c29de30660,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-5a1bc4f480f5,state,FL,,,FL legislature,Harrell,ocd-person/cd3ba8e7-7c51-444b-bff3-e0c29de30660,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-eedbc2de5e3b,state,FL,,,FL legislature,Hooper,ocd-person/0e375630-02a4-4e59-ac80-869f9a199b2a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-eedbc2de5e3b,state,FL,,,FL legislature,Hooper,ocd-person/0e375630-02a4-4e59-ac80-869f9a199b2a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-eedbc2de5e3b,state,FL,,,FL legislature,Hooper,ocd-person/0e375630-02a4-4e59-ac80-869f9a199b2a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-eedbc2de5e3b,state,FL,,,FL legislature,Hooper,ocd-person/0e375630-02a4-4e59-ac80-869f9a199b2a,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-57442f4e6a3f,state,FL,,,FL legislature,Jones,ocd-person/a8a2eaa4-449b-441f-96bb-d8a3e8191479,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-57442f4e6a3f,state,FL,,,FL legislature,Jones,ocd-person/a8a2eaa4-449b-441f-96bb-d8a3e8191479,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-57442f4e6a3f,state,FL,,,FL legislature,Jones,ocd-person/a8a2eaa4-449b-441f-96bb-d8a3e8191479,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
vote-57442f4e6a3f,state,FL,,,FL legislature,Jones,ocd-person/a8a2eaa4-449b-441f-96bb-d8a3e8191479,State legislator,legislator,,recorded_vote_no_direction,roll_call_vote,FL:SB 484,SB 484,yes,pass,Third Reading,upper,2026-02-26,,https://openstates.org/fl/bills/2026/SB484/,recorded_only,published,direction_not_established
